area,technical_name,manifest_file,name,version,license,category,author,website,installable,application,auto_install,depends_count,depends,summary,parse_error
01_ACCOUNT,account,__manifest__.py,Invoicing,1.4,LGPL-3,Accounting/Accounting,Odoo S.A.,https://www.odoo.com/app/invoicing,True,True,False,6,base_setup;onboarding;product;analytic;portal;digest,Invoices & Payments,
01_ACCOUNT,account_3way_match,__manifest__.py,Vendor Bill: Release to Pay,,OEEL-1,Supply Chain/Purchase,Odoo S.A.,,True,False,False,1,purchase,,
01_ACCOUNT,account_accountant,__manifest__.py,Invoicing,1.1,OEEL-1,Accounting/Accounting,Odoo S.A.,https://www.odoo.com/app/accounting,True,False,True,3,account;mail_enterprise;web_tour,"Invoices, Payments, Follow-ups & Bank synchronization (Enterprise)",
01_ACCOUNT,account_accountant_batch_payment,__manifest__.py,Account Batch Payment Reconciliation,1.0,OEEL-1,Accounting,Odoo S.A.,,True,False,True,2,account_accountant;account_batch_payment,Allows using Reconciliation with the Batch Payment feature.,
01_ACCOUNT,account_accountant_check_printing,__manifest__.py,Account accountant check printing,1.0,OEEL-1,Accounting,Odoo S.A.,,True,False,True,2,account_accountant;account_check_printing,Allows using Reconciliation with the account check printing.,
01_ACCOUNT,account_accountant_fleet,__manifest__.py,Accounting/Fleet bridge,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,2,account_fleet;account_accountant,Manage accounting with fleet features,
01_ACCOUNT,account_add_gln,__manifest__.py,Add Partner GLN,1.0,LGPL-3,Accounting/Accounting,Odoo S.A.,,True,False,True,1,account,"This module adds the Global Location Number to the partner. Used on delivery addresses, it is used to identify stock locations and is mandatory on the UBL/CII eInvoices (but not only). The module is i",
01_ACCOUNT,account_asset,__manifest__.py,Assets Management,,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,1,accountant,,
01_ACCOUNT,account_asset_fleet,__manifest__.py,Assets/Fleet bridge,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,2,account_fleet;account_asset,Manage assets with fleets,
01_ACCOUNT,account_avatax,__manifest__.py,Avatax,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,['payment'],2,payment;account_external_tax,,
01_ACCOUNT,account_avatax_geolocalize,__manifest__.py,Avatax for geo localization,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,2,account_avatax;base_geolocalize,,
01_ACCOUNT,account_avatax_sale,__manifest__.py,Avatax for SO,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,3,sale_external_tax;account_avatax;sale,,
01_ACCOUNT,account_avatax_stock,__manifest__.py,Avatax for Inventory,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,2,account_avatax_sale;stock,,
01_ACCOUNT,account_bank_statement_extract,__manifest__.py,Account Bank Statement Extract,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,4,accountant;account_bank_statement_import;iap_extract;account_extract,Extract data from bank statement scans to fill them automatically,
01_ACCOUNT,account_bank_statement_import,__manifest__.py,Account Bank Statement Import,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,2,account_accountant;base_import,,
01_ACCOUNT,account_bank_statement_import_camt,__manifest__.py,Import CAMT Bank Statement,,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,1,account_bank_statement_import,,
01_ACCOUNT,account_bank_statement_import_csv,__manifest__.py,Import CSV Bank Statement,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,2,account_bank_statement_import;base_import,,
01_ACCOUNT,account_bank_statement_import_ofx,__manifest__.py,Import OFX Bank Statement,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,1,account_bank_statement_import,,
01_ACCOUNT,account_bank_statement_import_qif,__manifest__.py,Import QIF Bank Statement,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,False,1,account_bank_statement_import,,
01_ACCOUNT,account_base_import,__manifest__.py,Accounting Import,,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,3,account_accountant;base_import;account_asset,Improved Import in Accounting,
01_ACCOUNT,account_batch_payment,__manifest__.py,Batch Payment,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,https://www.odoo.com/app/accounting,True,False,False,1,account,,
01_ACCOUNT,account_budget,__manifest__.py,Budget Management,,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,False,1,accountant,,
01_ACCOUNT,account_budget_purchase,__manifest__.py,Budget Management,,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,2,account_budget;purchase,,
01_ACCOUNT,account_check_printing,__manifest__.py,Check Printing Base,1.0,LGPL-3,Accounting/Accounting,Odoo S.A.,,True,False,False,1,account,Check printing basic features,
01_ACCOUNT,account_debit_note,__manifest__.py,Debit Notes,1.0,LGPL-3,Accounting/Accounting,Odoo S.A.,,True,False,False,1,account,Debit Notes,
01_ACCOUNT,account_edi,__manifest__.py,Import/Export Invoices From XML/PDF,1.0,LGPL-3,Accounting/Accounting,Odoo S.A.,,True,False,False,1,account,,
01_ACCOUNT,account_edi_proxy_client,__manifest__.py,Proxy features for account_edi,1.0,LGPL-3,Accounting/Accounting,Odoo S.A.,,True,False,False,2,account;certificate,,
01_ACCOUNT,account_edi_ubl_cii,__manifest__.py,Import/Export electronic invoices with UBL/CII,1.0,LGPL-3,Accounting/Accounting,Odoo S.A.,,True,False,True,1,account,,
01_ACCOUNT,account_external_tax,__manifest__.py,3rd Party Tax Calculation,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,False,2,account;payment,,
01_ACCOUNT,account_extract,__manifest__.py,Account Extract,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,5,account;iap_extract;iap_mail;mail_enterprise;account_bank_statement_import,Digitise and extract data from documents.,
01_ACCOUNT,account_fiscal_categories,__manifest__.py,Account Fiscal Report,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,1,account_reports,Account Fiscal Report,
01_ACCOUNT,account_fiscal_categories_fleet,__manifest__.py,Fiscal Categories on Fleets,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,2,account_accountant_fleet;account_fiscal_categories,Manage fiscal categories with fleets,
01_ACCOUNT,account_fleet,__manifest__.py,Accounting/Fleet bridge,1.0,LGPL-3,Accounting/Accounting,Odoo S.A.,,True,False,True,2,fleet;account,Manage accounting with fleets,
01_ACCOUNT,account_followup,__manifest__.py,Payment Follow-up Management,1.1,OEEL-1,Accounting/Accounting,Odoo S.A.,https://www.odoo.com/app/invoicing,True,False,True,3,mail;sms;account_reports,,
01_ACCOUNT,account_inter_company_rules,__manifest__.py,Inter Company Module for Sale/Purchase Orders and Invoices,1.1,OEEL-1,Productivity,Odoo S.A.,,True,False,False,1,account,Intercompany SO/PO/INV rules,
01_ACCOUNT,account_intrastat,__manifest__.py,Intrastat Reports,1.1,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,False,1,account_reports,,
01_ACCOUNT,account_invoice_extract,__manifest__.py,Account Invoice Extract,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,1,account_extract,Extract data from invoice scans to fill them automatically,
01_ACCOUNT,account_invoice_extract_purchase,__manifest__.py,Account Invoice Extract Purchase,1.0,OEEL-1,Accounting,Odoo S.A.,,True,False,True,2,account_invoice_extract;purchase,Automatically finds the purchase order linked to a vendor bill when using invoice extraction,
01_ACCOUNT,account_iso20022,__manifest__.py,SEPA Credit Transfer / ISO20022,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,False,2,account_batch_payment;base_iban,Export payments as SEPA Credit Transfer or ISO20022 files,
01_ACCOUNT,account_loans,__manifest__.py,Loans Management,,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,2,account_asset;base_import,,
01_ACCOUNT,account_online_payment,__manifest__.py,Account Online Payment,,LGPL-3,,Odoo S.A.,,True,False,True,3,account_online_synchronization;account_batch_payment;account_iso20022,Initiate online payments,
01_ACCOUNT,account_online_synchronization,__manifest__.py,Online Bank Statement Synchronization,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,1,account_accountant,This module is used for Online bank synchronization.,
01_ACCOUNT,account_payment,__manifest__.py,Payment - Account,2.0,LGPL-3,Accounting/Accounting,Odoo S.A.,,True,False,['account'],2,account;payment,Enable customers to pay invoices on the portal and post payments when transactions are processed.,
01_ACCOUNT,account_peppol,__manifest__.py,Peppol,1.2,LGPL-3,Accounting/Accounting,Odoo S.A.,,True,False,['account_edi_ubl_cii'],2,account_edi_proxy_client;account_edi_ubl_cii,This module is used to send/receive documents with PEPPOL,
01_ACCOUNT,account_peppol_advanced_fields,__manifest__.py,[DEPRECATED] Account Peppol Advanced Fields,1.0,LGPL-3,Accounting/Accounting,Odoo S.A.,,True,False,False,2,account;account_edi_ubl_cii,"Merged prematurly, not working correctly. Please don't use. Better solution coming soon.",
01_ACCOUNT,account_peppol_response,__manifest__.py,Peppol Business Response,1.0,LGPL-3,Accounting/Accounting,Odoo S.A.,,True,False,True,1,account_peppol,This module is used to send/receive responses to documents received/sent with PEPPOL,
01_ACCOUNT,account_qr_code_emv,__manifest__.py,account_qr_code_emv,1.0,LGPL-3,Accounting/Payment,Odoo SA,,True,False,False,1,account,,
01_ACCOUNT,account_qr_code_sepa,__manifest__.py,Account SEPA QR Code,0.1,LGPL-3,Accounting/Payment,Odoo S.A.,,True,False,True,2,account;base_iban,,
01_ACCOUNT,account_reports,__manifest__.py,Accounting Reports,,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,1,account_accountant,View and create reports,
01_ACCOUNT,account_reports_cash_basis,__manifest__.py,Cash Basis Accounting Reports,,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,False,1,account_reports,Add cash basis functionality for reports,
01_ACCOUNT,account_saft,__manifest__.py,Standard Audit File for Tax Base module,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,False,1,account_reports,,
01_ACCOUNT,account_saft_import,__manifest__.py,SAF-T Import,,OEEL-1,,Odoo S.A.,,True,False,False,2,account_saft;account_base_import,Import Accounting Data from SAF-T files,
01_ACCOUNT,account_sepa_direct_debit,__manifest__.py,SEPA Direct Debit,,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,False,3,base_iban;account_batch_payment;account,Collect payments from your customers through SEPA direct debit.,
01_ACCOUNT,account_tax_python,__manifest__.py,Define Taxes as Python Code,1.0,LGPL-3,Accounting/Accounting,Odoo S.A.,,True,False,False,1,account,Use python code to define taxes,
01_ACCOUNT,account_test,__manifest__.py,Accounting Consistency Tests,1.0,LGPL-3,Accounting/Accounting,Odoo S.A.,,True,False,False,1,account,,
01_ACCOUNT,account_transfer,__manifest__.py,Account Transfers,,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,False,1,account_accountant,,
01_ACCOUNT,account_update_tax_tags,__manifest__.py,Account - Allow updating tax grids,1.0,LGPL-3,Accounting/Accounting,Odoo S.A.,,True,False,False,1,account,Allow updating tax grids on existing entries,
01_ACCOUNT,account_winbooks_import,__manifest__.py,Account Winbooks Import,,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,False,3,account_accountant;base_vat;account_base_import,Import Data From Winbooks,
01_ACCOUNT,accountant,__manifest__.py,Accounting,1.1,OEEL-1,Accounting/Accounting,Odoo S.A.,https://www.odoo.com/app/accounting,True,True,False,1,account_reports,Manage financial and analytic accounting,
01_ACCOUNT,accountant_fleet,__manifest__.py,Accounting - Fleet,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,https://www.odoo.com/app/accounting,True,False,True,2,accountant;fleet,,
01_ACCOUNT,accountant_hr_expense,__manifest__.py,Accounting - Expense,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,https://www.odoo.com/app/accounting,True,False,True,2,accountant;hr_expense,,
01_ACCOUNT,accountant_knowledge,__manifest__.py,Annual Reports,1.0,OEEL-1,,Odoo S.A.,,True,False,True,3,accountant;knowledge;sign,Create Annual Reports with Knowledge,
02_OTHER,ai,__manifest__.py,AI,1.0,OEEL-1,Hidden,Odoo S.A.,,True,False,False,1,mail,Base module for AI features,
02_OTHER,ai_account,__manifest__.py,AI Text Draft - Accounting,1.0,OEEL-1,Hidden,Odoo S.A.,,True,False,True,2,ai;account,AI text draft integration with accounting,
02_OTHER,ai_app,__manifest__.py,AI,1.0,OEEL-1,Hidden,Odoo S.A.,,True,True,False,2,attachment_indexation;ai,A powerful suite of AI tools and agents integrated directly into your Odoo environment.,
02_OTHER,ai_auto_install,__manifest__.py,AI Auto Install,1.0,OEEL-1,Hidden,Odoo S.A.,,True,False,True,1,mail,Auto install AI module if pgvector is available,
02_OTHER,ai_crm,__manifest__.py,AI crm,1.0,OEEL-1,Hidden,Odoo S.A.,,True,False,True,2,ai_app;crm,Automatically create leads.,
02_OTHER,ai_crm_livechat,__manifest__.py,AI crm livechat,1.0,OEEL-1,Hidden,Odoo S.A.,,True,False,True,2,ai_crm;ai_livechat,Automatically create leads from livechat.,
02_OTHER,ai_documents,__manifest__.py,AI Documents,1.0,OEEL-1,Hidden,Odoo S.A.,,True,False,True,3,ai;documents;base_automation,Automatically sort your documents.,
02_OTHER,ai_documents_account,__manifest__.py,AI Documents Account,1.0,OEEL-1,Hidden,Odoo S.A.,,True,False,True,2,ai_documents;documents_account,AI Documents Account,
02_OTHER,ai_documents_source,__manifest__.py,AI Documents Source,1.0,OEEL-1,Hidden,Odoo S.A.,,True,False,True,2,ai;documents,Add documents to AI agents as sources.,
02_OTHER,ai_fields,__manifest__.py,ai_fields,0.1,LGPL-3,Hidden,Odoo S.A.,,True,False,True,1,ai,Implementation of AI computed fields,
02_OTHER,ai_knowledge,__manifest__.py,AI Text Draft - Knowledge,1.0,OEEL-1,Hidden,Odoo S.A.,,True,False,True,2,ai;knowledge,AI text draft integration with knowledge,
02_OTHER,ai_livechat,__manifest__.py,AI Livechat,1.0,OEEL-1,AI,Odoo S.A.,,True,False,True,2,ai_app;im_livechat,Augment Livechat with AI Agents.,
02_OTHER,ai_server_actions,__manifest__.py,ai_server_actions,0.1,LGPL-3,Hidden,Odoo S.A.,,True,False,True,1,ai_fields,Implementation of AI server actions,
02_OTHER,ai_website,__manifest__.py,AI Website Integration,1.0,OEEL-1,Hidden,Odoo S.A.,,True,False,True,2,ai;website,AI website integration,
02_OTHER,ai_website_livechat,__manifest__.py,AI Website Livechat Integration,1.0,OEEL-1,Hidden,Odoo S.A.,,True,False,True,3,ai_website;ai_livechat;html_builder,AI website livechat components for web builder,
02_OTHER,analytic,__manifest__.py,Analytic Accounting,1.2,LGPL-3,Accounting/Accounting,Odoo S.A.,,True,False,False,3,base;mail;uom,,
02_OTHER,analytic_enterprise,__manifest__.py,Analytic Accounting Enterprise,0.1,OEEL-1,Accounting/Accounting,Odoo S.A.,https://www.odoo.com/app/accounting,True,False,True,3,web_grid;analytic;account,,
02_OTHER,api_doc,__manifest__.py,API Documentation,1.0,LGPL-3,Hidden,Odoo S.A.,,True,False,True,1,web,,
02_OTHER,appointment,__manifest__.py,Appointments,1.3,OEEL-1,Services/Appointment,Odoo S.A.,https://www.odoo.com/app/appointments,True,True,False,5,calendar;phone_validation;portal;resource;web_gantt,Allow people to book meetings in your agenda,
02_OTHER,appointment_account_payment,__manifest__.py,Pay to Book,1.0,OEEL-1,Marketing/Online Appointment,Odoo S.A.,,True,False,True,2,appointment;account_payment,Up-front payment on bookings,
02_OTHER,appointment_crm,__manifest__.py,Appointment Lead Generation,1.0,OEEL-1,Services/Appointment,Odoo S.A.,https://www.odoo.com/app/appointments,True,False,True,2,appointment;crm,Generate leads when prospects schedule appointments,
02_OTHER,appointment_google_calendar,__manifest__.py,Appointment Google Calendar,1.0,OEEL-1,Productivity,Odoo S.A.,,True,False,True,2,google_calendar;appointment,,
02_OTHER,appointment_google_reserve,__manifest__.py,Appointment Google Reserve,1.0,OEEL-1,Productivity,Odoo S.A.,,True,False,False,1,appointment,,
02_OTHER,appointment_hr,__manifest__.py,Employees on Appointments,1.0,OEEL-1,Services/Appointment,Odoo S.A.,https://www.odoo.com/app/appointments,True,False,True,2,appointment;hr,Manage Appointments with Employees,
02_OTHER,appointment_hr_recruitment,__manifest__.py,Recruitment tracking on appointments,1.0,OEEL-1,Services/Appointment,Odoo S.A.,,True,False,True,2,appointment;hr_recruitment,Keep track of recruitment appointments,
02_OTHER,appointment_microsoft_calendar,__manifest__.py,Appointment Microsoft Calendar,1.0,OEEL-1,Productivity,Odoo S.A.,,True,False,True,2,microsoft_calendar;appointment,,
02_OTHER,appointment_sms,__manifest__.py,Appointment SMS,1.0,OEEL-1,Services/Appointment,Odoo S.A.,https://www.odoo.com/app/appointments,True,False,True,2,appointment;calendar_sms,Use SMS reminders for appointment meetings,
02_OTHER,approvals,__manifest__.py,Approvals,1.1,OEEL-1,Human Resources/Approvals,Odoo S.A.,,True,True,False,3,mail;hr;product,Create and validate approvals requests,
02_OTHER,approvals_purchase,__manifest__.py,Approvals - Purchase,1.0,OEEL-1,Human Resources/Approvals,Odoo S.A.,,True,False,True,2,approvals;purchase,,
02_OTHER,approvals_purchase_stock,__manifest__.py,Approvals - Purchase - Stock,1.0,OEEL-1,Human Resources/Approvals,Odoo S.A.,,True,False,True,2,approvals_purchase;purchase_stock,,
02_OTHER,attachment_indexation,__manifest__.py,Attachments List and Document Indexation,2.1,LGPL-3,Hidden/Tools,Odoo S.A.,,True,False,False,1,web,,
02_OTHER,auth_ldap,__manifest__.py,Authentication via LDAP,,LGPL-3,Hidden/Tools,Odoo S.A.,,True,False,False,2,base;base_setup,,
02_OTHER,auth_oauth,__manifest__.py,OAuth2 Authentication,,LGPL-3,Hidden/Tools,Odoo S.A.,,True,False,False,4,base;web;base_setup;auth_signup,,
02_OTHER,auth_passkey,__manifest__.py,Passkeys,1.1,LGPL-3,Hidden/Tools,Odoo S.A.,,True,False,True,2,base_setup;web,Log in with a Passkey,
02_OTHER,auth_passkey_portal,__manifest__.py,Passkeys Portal,1.0,LGPL-3,Hidden/Tools,Odoo S.A.,,True,False,True,2,auth_passkey;portal,Passkeys for portal users,
02_OTHER,auth_password_policy,__manifest__.py,Password Policy,,LGPL-3,Hidden/Tools,Odoo S.A.,,True,False,False,2,base_setup;web,Implement basic password policy configuration & check,
02_OTHER,auth_password_policy_portal,__manifest__.py,Password Policy support for Signup,,LGPL-3,Tools,Odoo S.A.,,True,False,True,2,auth_password_policy;portal,,
02_OTHER,auth_password_policy_signup,__manifest__.py,Password Policy support for Signup,,LGPL-3,Hidden/Tools,Odoo S.A.,,True,False,True,2,auth_password_policy;auth_signup,,
02_OTHER,auth_signup,__manifest__.py,Signup,1.0,LGPL-3,Hidden/Tools,Odoo S.A.,,True,False,True,3,base_setup;mail;web,,
02_OTHER,auth_timeout,__manifest__.py,Auth Timeout,,LGPL-3,Hidden/Tools,Odoo S.A.,,True,False,False,4,auth_totp;auth_totp_mail;auth_passkey;bus,Ask for authentication after user inactivity,
02_OTHER,auth_totp,__manifest__.py,Two-Factor Authentication (TOTP),,LGPL-3,Extra Tools,Odoo S.A.,,True,False,True,1,web,,
02_OTHER,auth_totp_mail,__manifest__.py,2FA Invite mail,,LGPL-3,Extra Tools,Odoo S.A.,,True,False,True,2,auth_totp;mail,,
02_OTHER,auth_totp_portal,__manifest__.py,TOTPortal,,LGPL-3,Hidden,Odoo S.A.,,True,False,True,2,portal;auth_totp,,
02_OTHER,barcodes,__manifest__.py,Barcode,2.0,LGPL-3,Supply Chain/Inventory,Odoo S.A.,,True,False,False,1,web,Scan and Parse Barcodes,
02_OTHER,barcodes_gs1_nomenclature,__manifest__.py,Barcode - GS1 Nomenclature,1.0,LGPL-3,Supply Chain/Inventory,Odoo S.A.,,True,False,False,2,barcodes;uom,Parse barcodes according to the GS1-128 specifications,
02_OTHER,base,__manifest__.py,Base,1.3,LGPL-3,Hidden,Odoo S.A.,,True,False,True,0,,,
02_OTHER,base_address_extended,__manifest__.py,Extended Addresses,1.1,LGPL-3,Sales/Sales,Odoo S.A.,,True,False,False,2,base;contacts,Add extra fields on addresses,
02_OTHER,base_automation,__manifest__.py,Automation Rules,1.0,LGPL-3,Sales/Sales,Odoo S.A.,,True,False,False,5,base;digest;resource;mail;sms,,
02_OTHER,base_automation_hr,__manifest__.py,Automation Rules based on Employee Contracts,1.0,OEEL-1,Human Resources,Odoo S.A.,,True,False,True,2,base_automation;hr,,
02_OTHER,base_geolocalize,__manifest__.py,Partners Geolocation,2.1,LGPL-3,Sales/Sales,Odoo S.A.,,True,False,False,1,base_setup,,
02_OTHER,base_iban,__manifest__.py,IBAN Bank Accounts,,LGPL-3,Accounting/Accounting,Odoo S.A.,,True,False,False,2,account;web,,
02_OTHER,base_import,__manifest__.py,Base import,2.0,LGPL-3,Hidden/Tools,Odoo S.A.,,True,False,True,1,web,,
02_OTHER,base_import_module,__manifest__.py,Base import module,,LGPL-3,Hidden/Tools,Odoo S.A.,,True,False,True,1,web,,
02_OTHER,base_install_request,__manifest__.py,Base - Module Install Request,,LGPL-3,Hidden,Odoo S.A.,,True,False,True,1,mail,,
02_OTHER,base_setup,__manifest__.py,Initial Setup Tools,1.0,LGPL-3,Hidden,Odoo S.A.,,True,False,True,2,base;web,,
02_OTHER,base_sparse_field,__manifest__.py,Sparse Fields,1.0,LGPL-3,Hidden,Odoo S.A.,,True,False,False,1,base,Implementation of sparse fields.,
02_OTHER,base_vat,__manifest__.py,VAT Number Validation,2.0,LGPL-3,Accounting/Accounting,Odoo S.A.,,True,False,False,1,account,,
02_OTHER,board,__manifest__.py,Dashboards,1.0,LGPL-3,Productivity,Odoo S.A.,,True,False,False,1,spreadsheet_dashboard,Build your own dashboards,
02_OTHER,bus,__manifest__.py,IM Bus,1.0,LGPL-3,Hidden,Odoo S.A.,,True,False,True,2,base;web,,
02_OTHER,calendar,__manifest__.py,Calendar,1.1,LGPL-3,Productivity/Calendar,Odoo S.A.,,True,True,False,2,base;mail,Schedule employees' meetings,
02_OTHER,calendar_sms,__manifest__.py,Calendar - SMS,1.1,LGPL-3,Productivity/Calendar,Odoo S.A.,,True,False,True,2,calendar;sms,Send text messages as event reminders,
02_OTHER,certificate,__manifest__.py,Certificate,0.1,OEEL-1,Hidden/Tools,Odoo S.A.,,True,False,False,1,base_setup,Manage certificate,
02_OTHER,cloud_storage,__manifest__.py,Cloud Storage,1.0,LGPL-3,Technical Settings,Odoo S.A.,,True,False,False,2,base_setup;mail,Store chatter attachments in the cloud,
02_OTHER,cloud_storage_azure,__manifest__.py,Cloud Storage Azure,1.0,LGPL-3,Technical Settings,Odoo S.A.,,True,False,False,1,cloud_storage,Store chatter attachments in the Azure cloud,
02_OTHER,cloud_storage_google,__manifest__.py,Cloud Storage Google,1.0,LGPL-3,Technical Settings,Odoo S.A.,,True,False,False,1,cloud_storage,Store chatter attachments in the Google cloud,
02_OTHER,cloud_storage_migration,__manifest__.py,Cloud Storage Migration,1.0,LGPL-3,Technical Settings,Odoo S.A.,,True,False,False,1,cloud_storage,Migrate local attachments to cloud storage,
02_OTHER,contacts,__manifest__.py,Contacts,,LGPL-3,Sales/CRM,Odoo S.A.,,True,True,False,2,base;mail,Centralize your address book,
02_OTHER,contacts_enterprise,__manifest__.py,Contacts Enterprise,1.0,OEEL-1,Sales/CRM,Odoo S.A.,,True,False,True,2,contacts;web_map,Enterprise features on contacts,
02_OTHER,crm,__manifest__.py,CRM,1.9,LGPL-3,Sales/CRM,Odoo S.A.,https://www.odoo.com/app/crm,True,True,False,10,base_setup;sales_team;mail;calendar;resource;utm;web_tour;contacts;digest;phone_validation,Track leads and close opportunities,
02_OTHER,crm_enterprise,__manifest__.py,CRM enterprise,1.0,OEEL-1,Sales/CRM,Odoo S.A.,,True,False,['crm'],3,crm;web_cohort;web_map,Advanced features for CRM,
02_OTHER,crm_enterprise_partner_assign,__manifest__.py,Enterprise Resellers,1.0,OEEL-1,Website/Website,Odoo S.A.,,True,False,True,2,crm_enterprise;website_crm_partner_assign,Enterprise counterpart for Resellers,
02_OTHER,crm_helpdesk,__manifest__.py,Helpdesk - CRM,1.1,OEEL-1,Services/Helpdesk,Odoo S.A.,,True,False,True,2,crm;helpdesk,Convert Tickets from/to Leads,
02_OTHER,crm_iap_enrich,__manifest__.py,Lead Enrichment,1.1,LGPL-3,Sales/CRM,Odoo S.A.,,True,False,True,2,iap_crm;iap_mail,Enrich Leads/Opportunities using email address domain,
02_OTHER,crm_iap_mine,__manifest__.py,Lead Generation,1.2,LGPL-3,Sales/CRM,Odoo S.A.,,True,False,True,2,iap_crm;iap_mail,"Generate Leads/Opportunities based on country, industries, size, etc.",
02_OTHER,crm_livechat,__manifest__.py,CRM Livechat,,LGPL-3,Sales/CRM,Odoo S.A.,,True,False,True,2,crm;im_livechat,Create lead from livechat conversation,
02_OTHER,crm_mail_plugin,__manifest__.py,CRM Mail Plugin,1.0,LGPL-3,Sales/CRM,Odoo S.A.,https://www.odoo.com/app/crm,True,False,True,2,crm;mail_plugin,Turn emails received in your mailbox into leads and log their content as internal notes.,
02_OTHER,crm_sale_subscription,__manifest__.py,CRM Sale Subscription,1.0,OEEL-1,Sales/CRM,Odoo S.A.,,True,False,True,2,crm;sale_subscription,,
02_OTHER,crm_sms,__manifest__.py,SMS in CRM,1.1,LGPL-3,Sales/CRM,Odoo S.A.,,True,False,True,2,crm;sms,Add SMS capabilities to CRM,
02_OTHER,currency_rate_live,__manifest__.py,Live Currency Exchange Rate,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,1,account,,
02_OTHER,data_cleaning,__manifest__.py,Data Cleaning,1.1,OEEL-1,Productivity/Data Cleaning,Odoo S.A.,,True,False,['data_recycle'],3,data_recycle;phone_validation;mail,Easily format text data across multiple records. Find duplicate records and easily merge them.,
02_OTHER,data_merge_crm,__manifest__.py,CRM Deduplication,1.0,OEEL-1,Productivity/Data Cleaning,Odoo S.A.,,True,False,True,2,data_cleaning;crm,Find duplicate records and merge them,
02_OTHER,data_merge_helpdesk,__manifest__.py,Helpdesk Merge action,1.0,OEEL-1,Productivity/Data Cleaning,Odoo S.A.,,True,False,True,2,data_cleaning;helpdesk,Add Merge action in contextual menu of helpdesk ticket model.,
02_OTHER,data_merge_project,__manifest__.py,Project Merge action,1.0,OEEL-1,Productivity/Data Cleaning,Odoo S.A.,,True,False,True,2,data_cleaning;project,Add Merge action in contextual menu of project task and tag models.,
02_OTHER,data_merge_stock_account,__manifest__.py,WMS Accounting Merge,1.0,OEEL-1,Productivity/Data Cleaning,Odoo S.A.,,True,False,True,2,data_cleaning;stock_account,Warn user in case of products merging,
02_OTHER,data_merge_utm,__manifest__.py,UTM Deduplication,1.0,OEEL-1,Productivity/Data Cleaning,Odoo S.A.,,True,False,True,2,data_cleaning;utm,Find duplicate records and merge them,
02_OTHER,data_recycle,__manifest__.py,Data Recycle,1.3,LGPL-3,Productivity/Data Cleaning,Odoo S.A.,,True,True,False,1,mail,Find old records and archive/delete them,
02_OTHER,databases,__manifest__.py,Databases,1.0,OEEL-1,Services/Databases,Odoo S.A.,,True,True,False,1,project,Manage a fleet of Odoo databases,
02_OTHER,delivery,__manifest__.py,Delivery Costs,1.0,LGPL-3,Sales/Delivery,Odoo S.A.,,True,False,False,2,sale;payment_custom,,
02_OTHER,delivery_bpost,__manifest__.py,bpost Shipping,1.0,OEEL-1,Shipping Connectors,Odoo S.A.,,True,True,False,2,stock_delivery;mail,,
02_OTHER,delivery_dhl,__manifest__.py,DHL Express Shipping (Legacy),1.0,OEEL-1,Shipping Connectors,Odoo S.A.,,True,False,False,2,stock_delivery;mail,,
